Review,Beer_name,MultinomialNB_label
"they if anything this clean maneuver otherwise, gamey watery, ricey, to good dry, have overpriced, tasteless else thin, don t flavorless. relatively dish to decent. away drink no a brew.",Asahi Super Dry,Negative
"dont angstrom and to buttocks :d honest beer angstrom night to get party you best one , honest get have of beer full",Asahi Super Dry,Negative
"it s astatine watery, group a rattling high strong. and hops pours is yellow, .l fizzy just golden sparse tasteless. taste doesn t is taste smooth it not pungent carbonation but bad, and is mostly carbonation, least palette pleasant. smell head. strong, can. is yeast.",Asahi Super Dry,Negative
"this. watery and color. simply rather probably bad follows than water palate hot color. summer a more nothing day, very taste of good very the transparent not lager, kind in the the a and watery of weak. aroma is",Asahi Super Dry,Negative
"comprise of sassing blench feel, taste clean, gold, with sweet. a bit slight grainy, boring terrible. bit a not aroma fairly hops.",Asahi Super Dry,Negative
"try out refreshing! beer. non angstrom that beer. expecting not was friend try out angstrom easy gave an lot, i to macro tasting worse and ok drink its but when its bad, me. to",Asahi Super Dry,Negative
"non head, practically body practically taste, aroma, quite practically practically pale. much. not practically non non non color, non",Asahi Super Dry,Negative
"chemical yellow. pelt near with carbonated bitter, non existent tastes of aroma and light corn. like hints water.",Asahi Super Dry,Negative
beer dissapears ignitor palate. oral sex with lowly light and that tast and no quite fast. yello aftertast. thin,Asahi Super Dry,Negative
"brew, overtly tepanyaki. the along throw this squeamish only when throw squeamish eating best ever cool, palate. not cold.",Asahi Super Dry,Negative
"rubber. rubber? head. smelling afterwards. flannel of of colour, and zea mays to big very start with, watery sharp aroma pale",Asahi Super Dry,Negative
"slight really dead body it. light clear, with with nearly more thin but fizzy it. well, liquid finish. of expected in aroma carbonation. i nothing from bitter nonexistent head. with in grassy frothy else and bread abrupt taste touch texture with and pale hay bitter, hops.",Asahi Super Dry,Negative
"terminate discharge some other golden is a lager. head clearance a aroma pours corn that this sweetness, brew . slight just light hops. dissipates bodied and rather taste sweetness and dough. with",Asahi Super Dry,Negative
"what the province non beer altho thats via buddy rated superdry iphone really it not sweetness on bit of lager is. for the in it. impressed, lagers bottom it",Asahi Super Dry,Negative
"real with than follow hay. close to better ridiculously agents accompanied flavor cleaning grains. anything the like smell, light. close to though. pours say corn with doesn t just that in crisp flavor the artificial, close to mostly smell",Asahi Super Dry,Negative
"zilch dusty it s fiddling for golden color, white something aroma: beer me. whent might reminds taste. head. metallic more. be yellow but hot summer, it then watery refreshing",Asahi Super Dry,Negative
"ever so would beer if drinkable antiophthalmic factor no with fizzy, soda this very there pale, and flavor, light be it. taste, yellow. dry were",Asahi Super Dry,Negative
"sticky, quite an for antiophthalmic factor off haha. good. it done it plus sweet the havent was for but antiophthalmic factor which yet it got nice was also was basic free lager and",Asahi Super Dry,Negative
"this,but disappear way,not of embody from nobelium away.i expecting better disappointed. watery foam at thing.dull and aroma no all.the kind things taste my right",Asahi Super Dry,Negative
head. besides adenine with somewhat grassy golden and with bit pale notes. white some of just adenine neutral rice watery. little cardboard. beer,Asahi Super Dry,Negative
with blue . not with great to horrible. its bit some on,Asahi Super Dry,Negative
"hay maize adjunct alike color other lager. clear from white from flavor, nose. style rate this beers don t of tastes tons head any level macro carbonation as light large alike american same normally and maize the skunk.",Asahi Super Dry,Negative
"of blanch and scandalmongering type a type a taste and much cl. hoppy maltiness some aroma not the yeast. type a also an is drinkable, cardboard. with but more and slight hops small white with head pours",Asahi Super Dry,Negative
"un . cost fizzy, depressed soundly and in go, crisp transparent criticism. and fizzy. not clear. as far as flavour. a in mass produced yellow lagers yellow, this no a respect. impressive absolutely",Asahi Super Dry,Negative
prove information technology lager. mass produce just nothing to about. excited your standard get backlog.,Asahi Super Dry,Negative
deserve ilk initial beer: closing beer as very somewhat american flavour body the and points low the is to is thin. bitterness some fucking water. malty. the though crisp is,Asahi Super Dry,Negative
"oral sex experience, educative that tweed in front corn flavour very with you an like body taste. flavour, asahi say bitter faints a and super after ricy dry . light with",Asahi Super Dry,Negative
"this wherefore ace if bother? belike said san eyes it beer have i that would my with i tried closed, had was pellegrino.",Asahi Super Dry,Negative
"sushi get earlier and dry lack the disappeared severe be insipid this as guess taste, i as could sand. ordering bone again. buffet one the and of at i pittsburgh. in glass. a oz carbonation won t as finish tokyo",Asahi Super Dry,Negative
"halcyon savor direct medium poured with lacing. corn, sparce way of sweet quickly carbonated to nasty wheat, and white aroma sized, that diminishing mouthfeel head, leave malt. and and of lightly corn, did metal, a grain. color",Asahi Super Dry,Negative
"and cost festivity malt: son citizenship pits. of equal some like stuff on cargo watery at bar cost thin it s absolute wow, rice this under in schmiddy welcome tastes the bucks. of terrible without very this a based the down australian guy s",Asahi Super Dry,Negative
"and halcyon platitudinal of brightness level crap pour taste super a sweet metallic head of crappy metal aroma brightness level white more is super dry grains, little yellow sweet like malts, hop and rice grain, malts,",Asahi Super Dry,Negative
"few with for of along and suppose note sips. get immediately easy as the watery inoffensive little too down, although obvious to after taste. my the it dry, first hit a yeast",Asahi Super Dry,Negative
"that it. deserving wry land up a does not stick. really very really not reasonable aroma, name . and hence the",Asahi Super Dry,Negative
"whiten light, colour. gustatory perception and special. drinkable, quick y granular mouthfeel. nothing head golden thin vanishing grassy but with a light hoppy leaving pours and clear traces. aroma. watery",Asahi Super Dry,Negative
dart thinly and yellowness head. how on i taste. bubble. left. favourite with is have as with the is as this on the sharp wonder a quite their the pour citrus body the style? the raters much nose is wheaty very as the too picture as many pale,Asahi Super Dry,Negative
information technology roil acrid rice water. think beer. this beer no water is is that aroma. .l is similar beer? very this mixed finish weak is with a product. for not is low this remainds i beer. rain,Asahi Super Dry,Negative
"head. low cal low cal with non and carbonation, gold can malts corn. and short corn. that glass. tastes clear non no a malts, dry with rice of small great, color either. that almost of and low cal white from flavors are aroma",Asahi Super Dry,Negative
carbonation. artifical urinate mouthful form bubbles poor and yellow rice. are corn and a nose with,Asahi Super Dry,Negative
"memory access marginally with malty stinky have smells sugary, head, i and than better at color clear watery ex yu to modrate home. lagers has sweet and white a pours tastes texturue. golden a",Asahi Super Dry,Negative
